"","accepted_name","phylo.tip","input_name","name_class","ncbi_id","GenBank_taxonomy","ITS","trnTLF","rbcL","matK","atpB"
"503","Gentiana_nivalis","Gentiana_nivalis","Gentiana_nivalis","scientific name",38852,"Gentiana_nivalis","649155303","260079906","557836403","146742283","NA"
"504","Gentiana_pneumonanthe","Gentiana_pneumonanthe","Gentiana_pneumonanthe","scientific name",49950,"Gentiana_pneumonanthe","NA","1070136","817991982","379038996","NA"
"505","Gentiana_verna","Gentiana_verna","Gentiana_verna","scientific name",38855,"Gentiana_verna","1486349","260079909","218218511","146742245","NA"
"506","Gentianella_campestris","Gentianella_campestris","Gentianella_campestris","scientific name",49940,"Gentianella_campestris","15384513","49523751","379037244","379042180","NA"
"507","Gentianella_tenella","Gentianella_tenella","Gentianella_tenella","scientific name",49963,"Gentianella_tenella","NA","1070142","NA","NA","NA"
"508","Geranium_argenteum","Geranium_argenteum","Geranium_argenteum","scientific name",387081,"Geranium_argenteum","106073482","NA","NA","NA","NA"
"509","Geranium_columbinum","Geranium_columbinum","Geranium_columbinum","scientific name",379943,"Geranium_columbinum","106073485","NA","379037250","406034010","NA"
"510","Geranium_lucidum","Geranium_lucidum","Geranium_lucidum","scientific name",379949,"Geranium_lucidum","NA","NA","379037326","379042230","NA"
"511","Geranium_molle","Geranium_molle","Geranium_molle","scientific name",581251,"Geranium_molle","NA","NA","817991986","340513115","NA"
"512","Geranium_nodosum","Geranium_nodosum","Geranium_nodosum","scientific name",379951,"Geranium_nodosum","NA","NA","824055395","824055425","824055535"
"513","Geranium_phaeum","Geranium_phaeum","Geranium_phaeum","scientific name",379952,"Geranium_phaeum","106073498","NA","824055393","817498701","817498509"
"514","Geranium_pyrenaicum","Geranium_pyrenaicum","Geranium_pyrenaicum","scientific name",379953,"Geranium_pyrenaicum","106073487","392513079","733452293","NA","NA"
"515","Geranium_robertianum","Geranium_robertianum","Geranium_robertianum","scientific name",122183,"Geranium_robertianum","106073491","433660796","824055381","379041904","NA"
"516","Geranium_rotundifolium","Geranium_rotundifolium","Geranium_rotundifolium","scientific name",379955,"Geranium_rotundifolium","NA","NA","379037248","340513119","NA"
"517","Geranium_sanguineum","Geranium_sanguineum","Geranium_sanguineum","scientific name",70270,"Geranium_sanguineum","NA","NA","824055379","379041188","4063547"
"518","Geranium_sylvaticum","Geranium_sylvaticum","Geranium_sylvaticum","scientific name",379956,"Geranium_sylvaticum","NA","260079919","557836529","NA","NA"
"519","Geum_reptans","Geum_reptans","Geum_reptans","scientific name",148896,"Geum_reptans","21214551","21214522","NA","NA","NA"
"520","Geum_rivale","Geum_rivale","Geum_rivale","scientific name",148897,"Geum_rivale","21214553","21214523","379036800","379041864","NA"
"521","Geum_urbanum","Geum_urbanum","Geum_urbanum","scientific name",57919,"Geum_urbanum","3746147","21214507","379036380","379038128","NA"
"522","Glechoma_hederacea","Glechoma_hederacea","Glechoma_hederacea","scientific name",28509,"Glechoma_hederacea","449076127","294999935","669129","58045243","NA"
"523","Globularia_cordifolia","Globularia_cordifolia","Globularia_cordifolia","scientific name",69063,"Globularia_cordifolia","NA","22796302","2597900","22795850","NA"
"524","Glyceria_fluitans","Glyceria_fluitans","Glyceria_fluitans","scientific name",254778,"Glyceria_fluitans","356650001","NA","340511365","119553592","NA"
"525","Glyceria_notata","Glyceria_notata","Glyceria_notata","scientific name",388682,"Glyceria_notata","356650003","NA","379032574","379041134","NA"
"526","Gnaphalium_hoppeanum","Gnaphalium_hoppeanum","Gnaphalium_hoppeanum","scientific name",595331,"Gnaphalium_hoppeanum","223414515","NA","NA","NA","NA"
"527","Gnaphalium_supinum","Gnaphalium_supinum","Gnaphalium_supinum","scientific name",261773,"Gnaphalium_supinum","42565337","317438827","733452024","308196096","NA"
"528","Goodyera_repens","Goodyera_repens","Goodyera_repens","scientific name",164261,"Goodyera_repens","338857214","241913045","635173985","635173164","241912861"
"529","Gymnadenia_conopsea","Gymnadenia_conopsea","Gymnadenia_conopsea","scientific name",59324,"Gymnadenia_conopsea","326902060","NA","635173997","149286641","NA"
"530","Gymnadenia_conopsea","Gymnadenia_conopsea","Gymnadenia_conopsea","scientific name",59324,"Gymnadenia_conopsea_subsp__conopsea","NA","5381329","NA","NA","NA"
"531","Gymnadenia_nigra","Gymnadenia_nigra","Gymnadenia_nigra","scientific name",254896,"Gymnadenia_nigra","NA","NA","NA","198034226","NA"
"532","Gypsophila_repens","Gypsophila_repens","Gypsophila_repens","scientific name",325494,"Gypsophila_repens","62870757","374351431","399139612","374350971","NA"
"533","Hedera_helix","Hedera_helix","Hedera_helix","scientific name",4052,"Hedera_helix","2826485","41087201","379035972","18073974","8452660"
"534","Hedysarum_hedysaroides","Hedysarum_hedysaroides","Hedysarum_hedysaroides","scientific name",669703,"Hedysarum_hedysaroides","294799647","319996458","557836481","378757947","NA"
"535","Helianthemum_apenninum","Helianthemum_apenninum","Helianthemum_apenninum","scientific name",482940,"Helianthemum_apenninum","NA","NA","733452179","NA","NA"
"536","Helianthemum_grandiflorum","Helianthemum_grandiflorum","Helianthemum_grandiflorum","scientific name",69454,"Helianthemum_grandiflorum","NA","NA","2654332","NA","4063549"
"537","Helianthemum_nummularium","Helianthemum_nummularium","Helianthemum_nummularium","scientific name",478958,"Helianthemum_nummularium","NA","NA","817992002","379041250","NA"
"538","Helianthemum_oelandicum","Helianthemum_oelandicum","Helianthemum_oelandicum","scientific name",632760,"Helianthemum_oelandicum","NA","NA","379035840","379041142","NA"
"539","Helictochloa_pratensis","Helictochloa_pratensis","Helictotrichon_pratense","synonym",49770,"Helictochloa_pratensis","4185969","NA","379036346","379038954","NA"
"540","Helictotrichon_pubescens","Helictotrichon_pubescens","Helictotrichon_pubescens","scientific name",87471,"Helictotrichon_pubescens","4185971","108863223","379032806","119553594","NA"
"541","Helictotrichon_sedenense","Helictotrichon_sedenense","Helictotrichon_sedenense","scientific name",100805,"Helictotrichon_sedenense","85002198","85002218","NA","NA","NA"
"542","Helictotrichon_sedenense","Helictotrichon_sedenense","Helictotrichon_sedenense","scientific name",100805,"Helictotrichon_sedenense_subsp__sedenense","NA","NA","NA","223006505","NA"
"543","Helictotrichon_sempervirens","Helictotrichon_sempervirens","Helictotrichon_sempervirens","scientific name",87473,"Helictotrichon_sempervirens","209887629","86169360","NA","NA","NA"
"544","Helictotrichon_versicolor","Helictotrichon_versicolor","Helictotrichon_versicolor","scientific name",87474,"Helictotrichon_versicolor","NA","NA","557836509","NA","NA"
"545","Helleborus_foetidus","Helleborus_foetidus","Helleborus_foetidus","scientific name",46996,"Helleborus_foetidus","22266284","21748453","379035648","23095809","NA"
"546","Hepatica_nobilis","Hepatica_nobilis","Hepatica_nobilis","scientific name",168011,"Hepatica_nobilis","257221015","NA","NA","NA","NA"
"547","Hepatica_nobilis","Hepatica_nobilis","Hepatica_nobilis","scientific name",168011,"Hepatica_nobilis_var__japonica","NA","NA","NA","31339238","NA"
"548","Hepatica_nobilis","Hepatica_nobilis","Hepatica_nobilis","scientific name",168011,"Hepatica_nobilis_var__asiatica","NA","148287118","NA","NA","NA"
"549","Heracleum_sphondylium","Heracleum_sphondylium","Heracleum_sphondylium","scientific name",40919,"Heracleum_sphondylium","163961859","376373218","379036890","379038860","NA"
"550","Herniaria_hirsuta","Herniaria_hirsuta","Herniaria_hirsuta","scientific name",1137871,"Herniaria_hirsuta_var__cinerea","374350742","374351371","NA","374350960","NA"
"551","Hieracium_alpinum","Hieracium_alpinum","Hieracium_alpinum","scientific name",261240,"Hieracium_alpinum","NA","260079932","NA","54021519","NA"
"552","Hieracium_antarcticum","Hieracium_antarcticum","Hieracium_antarcticum","scientific name",268044,"Hieracium_antarcticum","NA","NA","NA","54021493","NA"
"553","Hieracium_aurantiacum","Hieracium_aurantiacum","Hieracium_aurantiacum","scientific name",221188,"Hieracium_aurantiacum_subsp__aurantiacum","NA","59709868","NA","NA","NA"
"554","Hieracium_aurantiacum","Hieracium_aurantiacum","Hieracium_aurantiacum","scientific name",221188,"Hieracium_aurantiacum","NA","NA","313664202","910279220","NA"
"555","Hieracium_aurantiacum","Hieracium_aurantiacum","Hieracium_aurantiacum","scientific name",221188,"Hieracium_aurantiacum_subsp__auropurpureum","59709903","NA","NA","NA","NA"
"556","Hieracium_bifidum","Hieracium_bifidum","Hieracium_bifidum","scientific name",212670,"Hieracium_bifidum","29243779","NA","557836249","NA","NA"
"557","Hieracium_cymosum","Hieracium_cymosum","Hieracium_cymosum","scientific name",221193,"Hieracium_cymosum","NA","NA","NA","54021473","NA"
"558","Hieracium_cymosum","Hieracium_cymosum","Hieracium_cymosum","scientific name",221193,"Hieracium_cymosum_subsp__cymosum","59709904","59709871","NA","NA","NA"
"559","Hieracium_intybaceum","Hieracium_intybaceum","Hieracium_intybaceum","scientific name",268054,"Hieracium_intybaceum","313509720","NA","NA","54021513","NA"
"560","Hieracium_lachenalii","Hieracium_lachenalii","Hieracium_lachenalii","scientific name",269350,"Hieracium_lachenalii","NA","91771720","NA","NA","NA"
"561","Hieracium_murorum","Hieracium_murorum","Hieracium_murorum","scientific name",212671,"Hieracium_murorum","29243778","29423258","557836410","NA","NA"
"562","Hieracium_pilosella","Hieracium_pilosella","Hieracium_pilosella","scientific name",221204,"Hieracium_pilosella","59709907","59709874","379034245","379042110","NA"
"563","Hieracium_piloselloides","Hieracium_piloselloides","Hieracium_piloselloides","scientific name",102746,"Hieracium_piloselloides","NA","91771695","313664210","406034650","NA"
"564","Hieracium_prenanthoides","Hieracium_prenanthoides","Hieracium_prenanthoides","scientific name",268058,"Hieracium_prenanthoides","NA","NA","NA","54021521","NA"
"565","Hieracium_sabaudum","Hieracium_sabaudum","Hieracium_sabaudum","scientific name",269349,"Hieracium_sabaudum","NA","91771707","NA","NA","NA"
"566","Hieracium_umbellatum","Hieracium_umbellatum","Hieracium_umbellatum","scientific name",268065,"Hieracium_umbellatum","571778817","574453795","574453707","910279362","NA"
"567","Hieracium_villosum","Hieracium_villosum","Hieracium_villosum","scientific name",269347,"Hieracium_villosum","NA","NA","557836256","NA","NA"
"568","Himantoglossum_hircinum","Himantoglossum_hircinum","Himantoglossum_hircinum","scientific name",59326,"Himantoglossum_hircinum","697348583","NA","733452193","733451806","NA"
"569","Hippocrepis_comosa","Hippocrepis_comosa","Hippocrepis_comosa","scientific name",390710,"Hippocrepis_comosa","109629714","NA","379033174","379038096","NA"
"570","Hippocrepis_emerus","Hippocrepis_emerus","Hippocrepis_emerus","scientific name",72429,"Hippocrepis_emerus","336245359","NA","1770154","NA","NA"
"571","Hippophae_rhamnoides","Hippophae_rhamnoides","Hippophae_rhamnoides","scientific name",193516,"Hippophae_rhamnoides_subsp__sinensis","NA","NA","NA","336239194","336239148"
"572","Hippophae_rhamnoides","Hippophae_rhamnoides","Hippophae_rhamnoides","scientific name",193516,"Hippophae_rhamnoides","NA","NA","817992014","NA","NA"
"573","Hippophae_rhamnoides","Hippophae_rhamnoides","Hippophae_rhamnoides","scientific name",193516,"Hippophae_rhamnoides_subsp__mongolica","27764493","NA","NA","NA","NA"
"574","Hippophae_rhamnoides","Hippophae_rhamnoides","Hippophae_rhamnoides","scientific name",193516,"Hippophae_rhamnoides_subsp__rhamnoides","NA","386805177","NA","NA","NA"
"575","Holcus_lanatus","Holcus_lanatus","Holcus_lanatus","scientific name",29679,"Holcus_lanatus","444746429","119553730","557836254","390607348","NA"
"576","Holosteum_umbellatum","Holosteum_umbellatum","Holosteum_umbellatum","scientific name",325497,"Holosteum_umbellatum","374350741","239837495","NA","240266091","NA"
"577","Homogyne_alpina","Homogyne_alpina","Homogyne_alpina","scientific name",257033,"Homogyne_alpina","156754079","308228750","308320537","308320286","NA"
"578","Hordelymus_europaeus","Hordelymus_europaeus","Hordelymus_europaeus","scientific name",376113,"Hordelymus_europaeus","256274914","159146764","170672154","133917535","NA"
"579","Hordeum_marinum","Hordeum_marinum","Hordeum_marinum","scientific name",4519,"Hordeum_marinum","NA","NA","NA","296937463","NA"
"580","Hordeum_marinum","Hordeum_marinum","Hordeum_marinum","scientific name",4519,"Hordeum_marinum_subsp__gussoneanum","755573803","575501517","NA","NA","NA"
"581","Hordeum_marinum","Hordeum_marinum","Hordeum_marinum","scientific name",4519,"Hordeum_marinum_subsp__marinum","NA","NA","31087836","NA","NA"
"582","Hornungia_alpina","Hornungia_alpina","Hornungia_alpina","scientific name",362598,"Hornungia_alpina","85679350","85679337","85679361","NA","NA"
"583","Humulus_lupulus","Humulus_lupulus","Humulus_lupulus","scientific name",3486,"Humulus_lupulus","7960173","387235276","17135956","30421067","14718075"
"584","Hylotelephium_anacampseros","Hylotelephium_anacampseros","Sedum_anacampseros","synonym",202966,"Hylotelephium_anacampseros","26522800","33146159","NA","NA","NA"
"585","Hylotelephium_telephium","Hylotelephium_telephium","Hylotelephium_telephium","scientific name",91097,"Hylotelephium_telephium","NA","NA","379035850","379040612","NA"
"586","Hylotelephium_telephium","Hylotelephium_telephium","Hylotelephium_telephium","scientific name",91097,"Hylotelephium_telephium_subsp__telephium","NA","251752922","NA","NA","NA"
"587","Hylotelephium_telephium","Hylotelephium_telephium","Hylotelephium_telephium","scientific name",91097,"Hylotelephium_telephium_subsp__maximum","26522796","NA","NA","NA","NA"
"588","Hyoscyamus_niger","Hyoscyamus_niger","Hyoscyamus_niger","scientific name",4079,"Hyoscyamus_niger","693584079","NA","312370130","379039108","312369858"
"589","Hypericum_hirsutum","Hypericum_hirsutum","Hypericum_hirsutum","scientific name",673928,"Hypericum_hirsutum","479278526","479278217","379035586","NA","NA"
"590","Hypericum_maculatum","Hypericum_maculatum","Hypericum_maculatum","scientific name",269006,"Hypericum_maculatum_subsp__maculatum","479278611","NA","NA","NA","NA"
"591","Hypericum_maculatum","Hypericum_maculatum","Hypericum_maculatum","scientific name",269006,"Hypericum_maculatum","NA","815826885","379035155","NA","NA"
"592","Hypericum_montanum","Hypericum_montanum","Hypericum_montanum","scientific name",673929,"Hypericum_montanum","479278613","479278314","379035159","NA","NA"
"593","Hypericum_perforatum","Hypericum_perforatum","Hypericum_perforatum","scientific name",65561,"Hypericum_perforatum","479278592","NA","17135960","327204715","408902440"
"594","Hypericum_perforatum","Hypericum_perforatum","Hypericum_perforatum","scientific name",65561,"Hypericum_perforatum_subsp__chinense","NA","815826891","NA","NA","NA"
"595","Hypericum_richeri","Hypericum_richeri","Hypericum_richeri","scientific name",673934,"Hypericum_richeri_subsp__burseri","NA","479278253","NA","NA","NA"
"596","Hypericum_richeri","Hypericum_richeri","Hypericum_richeri","scientific name",673934,"Hypericum_richeri_subsp__grisebachii","259130512","NA","NA","NA","NA"
"597","Hypochaeris_maculata","Hypochaeris_maculata","Hypochaeris_maculata","scientific name",58650,"Hypochaeris_maculata","29243740","29423232","379034749","29243699","NA"
"598","Hypochaeris_radicata","Hypochaeris_radicata","Hypochaeris_radicata","scientific name",58656,"Hypochaeris_radicata","307149589","29423239","41056406","29243707","NA"
"599","Hyssopus_officinalis","Hyssopus_officinalis","Hyssopus_officinalis","scientific name",39324,"Hyssopus_officinalis","385720772","NA","669135","NA","NA"
"600","Ilex_aquifolium","Ilex_aquifolium","Ilex_aquifolium","scientific name",4298,"Ilex_aquifolium","229915097","229915170","379037324","124358487","NA"
"601","Impatiens_glandulifera","Impatiens_glandulifera","Impatiens_glandulifera","scientific name",253017,"Impatiens_glandulifera","442539666","NA","733452135","NA","NA"
"602","Imperatoria_ostruthium","Imperatoria_ostruthium","Imperatoria_ostruthium","scientific name",52477,"Imperatoria_ostruthium","848131665","NA","379034069","NA","NA"
