"","pezalps.TNRS$phy$tip.label","rep(1, length(pezalps.TNRS$phy$tip.label))","Valid_LIB.C.150","endemic.TNRS","Ecrins NP","Summits","Persistent","Under Ice","Plat de la Selle","Barre des Ecrins","La Meije","Sirac","Rouies","Olan","Pelvoux","Occidentale Ailefroide","Brevoort","Burlan","Rocher de la Selle","Choisy","Muraillette","Rateau","Lauvitel"
"1136","Scrophularia_lucida",NA,"Scrophularia_lucida","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1137","Galium_pseudohelveticum",NA,"Galium_pseudohelveticum","1",1,1,1,1,0,0,0,1,0,0,0,0,0,0,1,0,1,1,1
"1138","Dittrichia_graveolens",NA,"Dittrichia_graveolens","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1139","Trasus_tomentosus",NA,"Carex_tomentosa","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1140","Allium_tauricum",NA,"","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1141","Sedella_atrata",NA,"","0",1,1,1,1,0,0,1,0,0,0,0,0,0,0,1,0,1,1,1
"1142","Ixoca_pusilla",NA,"Heliosperma_pusillum","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1143","Sedum_alpestre",NA,"Sedum_alpestre","0",1,1,1,1,1,0,1,1,1,1,0,1,0,0,1,0,0,1,1
"1144","Gamochaeta_sylvatica",NA,"Gnaphalium_sylvaticum","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1145","Sedum_annuum",NA,"Sedum_annuum","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1146","Alopecurus_magellanicus",NA,"","0",1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
"1147","Genistella_sagittalis",NA,"Genista_sagittalis","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1148","Alsinanthus_biflorus",NA,"Arenaria_biflora","0",1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"1149","Merendera_verna",NA,"Colchicum_bulbocodium","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1150","Dryopteris_dilatata",NA,"Dryopteris_dilatata","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1151","Dryopteris_expansa",NA,"Dryopteris_expansa","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1152","Dryopteris_filix_mas",NA,"Dryopteris_filix-mas","0",1,1,1,1,0,0,0,1,1,0,0,0,0,0,1,0,0,1,1
"1153","Dryopteris_mindshelkensis",NA,"","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1154","Androrchis_pallens",NA,"Orchis_pallens","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1155","Androsace_carnea",NA,"Androsace_adfinis_subsp._puberula","1",1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
"1156","Minuartia_rostrata",NA,"Minuartia_rostrata","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1157","Edritria_ferruginea",NA,"Carex_ferruginea","1",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1158","Minuartia_sedoides",NA,"Minuartia_sedoides","0",1,1,1,1,0,1,1,1,1,1,0,1,1,1,1,0,1,0,1
"1159","Bupleurum_petraeum",NA,"Bupleurum_petraeum","1",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1160","Androsace_vitaliana",NA,"Androsace_vitaliana","1",1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
"1161","Senecio_ovatus",NA,"Senecio_ovatus","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1162","Anemonoides_baldensis",NA,"","0",1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
"1163","Anemonoides_ranunculoides",NA,"Anemone_ranunculoides","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1164","Cacalia_alliariae",NA,"Adenostyles_alliariae","0",1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"1165","Seseli_annuum",NA,"Seseli_annuum","1",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1166","Epilobium_alpestre",NA,"Epilobium_alpestre","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1167","Koeleria_cenisia",NA,"Koeleria_cenisia","1",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1168","Lysimachia_arvensis",NA,"Lysimachia_arvensis","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1169","Mutellina_adonidifolia",NA,"Mutellina_adonidifolia","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1170","Epilobium_collinum",NA,"Epilobium_collinum","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1171","Stipa_eriocaulis",NA,"Stipa_eriocaulis","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1172","Myosotis_corsicana",NA,"Myosotis_corsicana","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1173","Calathiana_brachyphylla",NA,"Gentiana_brachyphylla","0",1,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1
"1174","Calathiana_orbicularis",NA,"Gentiana_orbicularis","0",1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
"1175","Arabis_allionii",NA,"Arabis_allionii","1",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1176","Polygala_alpina",NA,"Polygala_alpina","0",1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"1177","Polygala_alpestris",NA,"Polygala_alpestris","0",1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"1178","Equisetum_arvense",NA,"Equisetum_arvense","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1179","Equisetum_fluviatile",NA,"Equisetum_telmateia","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1180","Equisetum_hyemale",NA,"Equisetum_hyemale","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1181","Equisetum_palustre",NA,"Equisetum_palustre","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1182","Equisetum_variegatum",NA,"Equisetum_variegatum","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1183","Erigeron_acer",NA,"Erigeron_acris","0",1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"1184","Onobrychis_saxatilis",NA,"Onobrychis_saxatilis","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1185","Campanula_linifolia",NA,"Campanula_stenocodon","0",1,1,1,1,1,1,1,1,1,0,0,1,0,1,1,0,0,1,1
"1186","Arctium_nemorosum",NA,"Arctium_nemorosum","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1187","Erigeron_glabratus",NA,"Erigeron_glabratus","1",1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
"1188","Arenaria_gothica",NA,"Arenaria_gothica","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1189","Polystichum_aculeatum",NA,"Polystichum_setiferum","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1190","Aretia_pubescens",NA,"Androsace_pubescens","1",1,1,1,1,1,1,1,1,1,0,0,1,1,0,1,1,0,0,0
"1191","Rumex_alpinus",NA,"Rumex_alpinus","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1192","Ophioglossum_vulgatum",NA,"Ophioglossum_vulgatum","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1193","Coristospermum_ferulaceum",NA,"Coristospermum_ferulaceum","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1194","Sorbus_mougeotii",NA,"Sorbus_mougeotii","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1195","Arrhenatherum_parlatorei",NA,"Helictotrichon_parlatorei","1",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1196","Sagina_glabra",NA,"Sagina_glabra","0",1,1,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1
"1197","Corydalis_intermedia",NA,"Corydalis_intermedia","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1198","Spiesia_halleri",NA,"","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1199","Erysimum_jugicola",NA,"Erysimum_jugicola","1",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1200","Erysimum_nevadense",NA,"Erysimum_nevadense","1",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1201","Erysimum_ochroleucum",NA,"Erysimum_duriaei_subsp._pyrenaicum","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1202","Carduus_carlinifolius",NA,"Carduus_defloratus_subsp._carlinifolius","0",1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"1203","Erysimum_virgatum",NA,"Erysimum_virgatum","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1204","Carduus_medius",NA,"Carduus_defloratus_subsp._medius","0",1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
"1205","Orobanche_laserpitii",NA,"","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1206","Asparagus_tenuifolius",NA,"Asparagus_tenuifolius","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1207","Euphorbia_brittingeri",NA,"Euphorbia_flavicoma_subsp._verrucosa","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1208","Murbeckiella_pinnatifida",NA,"Murbeckiella_pinnatifida","0",1,1,1,1,1,0,0,0,1,1,0,1,0,0,1,0,0,0,1
"1209","Orthantha_lutea",NA,"Odontites_luteus","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1210","Asphodelus_macrocarpus",NA,"Asphodelus_macrocarpus","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1211","Laburnum_alpinum",NA,"Laburnum_alpinum","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1212","Asplenium_ceterach",NA,"Asplenium_ceterach","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1213","Hieracium_glaucinum",NA,"Hieracium_glaucinum","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1214","Asplenium_ramosum",NA,"Asplenium_viride","0",1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
"1215","Hieracium_inuloides",NA,"","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1216","Asplenium_septentrionale",NA,"Asplenium_septentrionale","0",1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"1217","Asplenium_trichomanes",NA,"Asplenium_trichomanes","0",1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"1218","Asplenium_viride",NA,"Asplenium_viride","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1219","Synema_perenne",NA,"Mercurialis_perennis","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1220","Prunella_laciniata",NA,"Prunella_laciniata","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1221","Galium_rubrum",NA,"Asperula_purpurea","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1222","Hieracium_piliferum",NA,"Hieracium_piliferum","0",1,1,1,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0
"1223","Festuca_acuminata",NA,"Festuca_acuminata","1",1,1,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1
"1224","Carex_hordeistichos",NA,"Carex_hordeistichos","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1225","Hieracium_pilosum",NA,"","0",1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"1226","Hieracium_praealtum",NA,"Pilosella_piloselloides_subsp._praealta","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1227","Astragalus_monspessulanus",NA,"Astragalus_monspessulanus","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1228","Taraxacum_rubicundum",NA,"Taraxacum_rubicundum","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1229","Astragalus_penduliflorus",NA,"Astragalus_penduliflorus","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1230","Astragalus_sempervirens",NA,"Astragalus_sempervirens","1",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1231","Hieracium_umbrosum",NA,"Hieracium_umbrosum","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1232","Hieracium_valdepilosum",NA,"Hieracium_valdepilosum","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1233","Chaenorhinum_rubrifolium",NA,"","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1234","Festuca_quadriflora",NA,"Festuca_pumila","0",1,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1
"1235","Athyrium_alpestre",NA,"Athyrium_distentifolium","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1236","Saxifraga_aspera",NA,"Saxifraga_aspera","0",1,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
"1237","Pedicularis_rostratospicata",NA,"Pedicularis_rostratospicata_subsp._helvetica","1",1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
"1238","Atragene_alpina",NA,"Clematis_alpina","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1239","Pleisolirion_liliastrum",NA,"Paradisea_liliastrum","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1240","Thelycrania_sanguinea",NA,"Cornus_sanguinea","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1241","Saxifraga_exarata",NA,"Saxifraga_exarata","1",1,1,1,1,1,0,1,0,1,1,0,1,0,0,1,1,0,1,1
"1242","Woodsia_alpina",NA,"Woodsia_alpina","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1243","Kernera_saxatilis",NA,"Kernera_saxatilis","0",1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"1244","Zz_Lichens",NA,"","0",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1245","Petasites_paradoxus",NA,"Petasites_paradoxus","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1246","Thymus_oenipontanus",NA,"Thymus_oenipontanus","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1247","Cacalia_leucophylla",NA,"Adenostyles_leucophylla","0",1,1,1,1,1,1,1,0,1,1,0,1,0,1,1,0,1,1,1
"1248","Orobanche_major",NA,"Orobanche_elatior","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1249","Hieracium_amplexicaule",NA,"Hieracium_amplexicaule","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1250","Thymus_striatus",NA,"","0",1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"1251","Limodorum_rubrum",NA,"Cephalanthera_rubra","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1252","Galium_glaucum",NA,"Galium_glaucum","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1253","Calathiana_bavarica",NA,"Gentiana_bavarica","1",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1254","Centaurea_uniflora",NA,"Centaurea_uniflora","1",1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"1255","Blechnum_spicant",NA,"Blechnum_spicant","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1256","Calathiana_verna",NA,"Gentiana_verna","0",1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"1257","Phyteuma_scorzonerifolium",NA,"Phyteuma_scorzonerifolium","1",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1258","Oxytropis_helvetica",NA,"Oxytropis_helvetica","1",1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"1259","Botrychium_lunaria",NA,"Botrychium_lunaria","0",1,1,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,1
"1260","Cephalaria_alpina",NA,"Cephalaria_alpina","1",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1261","Oxytropis_lapponica",NA,"Oxytropis_lapponica","0",1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
"1262","Silene_vallesia",NA,"Silene_vallesia","1",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1263","Rubus_gremlii",NA,"Rubus_gremlii","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1264","Gamochaeta_norvegica",NA,"","0",1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"1265","Gymnocarpium_dryopteris",NA,"Gymnocarpium_dryopteris","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1266","Cerastium_pedunculatum",NA,"Cerastium_pedunculatum","1",1,1,1,1,0,1,1,0,1,1,0,1,0,0,1,0,1,1,1
"1267","Jonorchis_abortiva",NA,"Limodorum_abortivum","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1268","Sedum_anopetalum",NA,"Sedum_ochroleucum","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1269","Pisum_heterophyllum",NA,"Lathyrus_heterophyllus","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1270","Rapunculus_orbicularis",NA,"Phyteuma_orbiculare_subsp._orbiculare","0",1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"1271","Trifolium_ochroleucon",NA,"Trifolium_ochroleucon","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1272","Rapunculus_spicatus",NA,"Phyteuma_spicatum","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1273","Patzkea_paniculata",NA,"Patzkea_paniculata","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1274","Ptychotis_saxifraga",NA,"Ptychotis_saxifraga","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1275","Selaginella_selaginoides",NA,"Selaginella_selaginoides","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1276","Gentianopsis_ciliata",NA,"Gentianopsis_ciliata","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1277","Gentianusa_lutea",NA,"Gentiana_lutea","1",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1278","Gentianusa_punctata",NA,"Gentiana_punctata","0",1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
"1279","Leontodon_hirtus",NA,"Leontodon_hirtus","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1280","Chamerion_dodonaei",NA,"Epilobium_dodonaei","0",1,1,1,1,0,0,1,0,1,0,0,1,0,1,0,0,0,1,0
"1281","Trimorpha_alpina",NA,"Erigeron_alpinus","0",1,1,1,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0
"1282","Trimorpha_attica",NA,"Erigeron_atticus","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1283","Salix_breviserrata",NA,"Salix_breviserrata","0",1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
"1284","Trisetaria_distichophylla",NA,"","0",1,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,1
"1285","Ribes_carpaticum",NA,"Ribes_petraeum","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1286","Cacalia_alpina",NA,"Adenostyles_alpina","0",1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"1287","Carduus_personata",NA,"Carduus_personata","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1288","Geranium_rivulare",NA,"Geranium_rivulare","1",1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"1289","Porrum_sphaerocephaluon",NA,"","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1290","Calamagrostis_schraderiana",NA,"Agrostis_schraderiana","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1291","Coincya_richeri",NA,"Coincya_richeri","1",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1292","Poa_perconcinna",NA,"Poa_perconcinna","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1293","Hieracium_diaphanoides",NA,"Hieracium_diaphanoides","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1294","Rosa_ferruginea",NA,"Rosa_ferruginea","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1295","Polichia_galeobdolon",NA,"Lamium_galeobdolon","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1296","Phyteuma_michelii",NA,"Phyteuma_michelii","1",1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"1297","Globularia_bisnagarica",NA,"Globularia_bisnagarica","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1298","Ranunculus_grenierianus",NA,"Ranunculus_grenierianus","0",1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"1299","Oxytropis_jacquini",NA,"Oxytropis_jacquinii","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1300","Hieracium_lawsonii",NA,"Hieracium_lawsonii","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1301","Viola_canina",NA,"Viola_canina","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1302","Kobresia_curvula",NA,"","0",1,1,1,1,0,0,0,1,0,0,0,1,0,0,1,0,1,0,1
"1303","Leontodon_autumnalis",NA,"Scorzoneroides_autumnalis","0",1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"1304","Ruyschiana_austriaca",NA,"","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1305","Taraxacum_dissectum",NA,"Taraxacum_dissectum","0",1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"1306","Rubus_pruinosus",NA,"Rubus_pruinosus","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1307","Polygonum_viviparum",NA,"Bistorta_vivipara","0",1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
"1308","Polypodium_interjectum",NA,"Polypodium_interjectum","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1309","Polypodium_vulgare",NA,"Polypodium_vulgare","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1310","Lathyrus_ochraceus",NA,"Lathyrus_ochraceus","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1311","Polystichum_lonchitis",NA,"Polystichum_lonchitis","0",1,1,1,1,0,0,0,1,1,0,0,0,0,0,1,0,0,1,1
"1312","Satyrium_bifolium",NA,"Platanthera_bifolia","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1313","Taraxacum_sellandii",NA,"Taraxacum_sellandii","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1314","Pythius_dulcis",NA,"","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1315","Pteridium_aquilinum",NA,"Pteridium_aquilinum","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
