"","Valid_LIB.C.150","Alien_origin","ITS","trnTLF","rbcL","matK","atpB","Endemic","Ecrins.NP","Summits","Persistent","Plat.de.la.Selle","Barre.des.Ecrins","La.Meije","Sirac","Rouies","Olan","Pelvoux","Occidentale.Ailefroide","Brevoort","Burlan","Rocher.de.la.Selle","Choisy","Muraillette","Rateau","Lauvitel"
"1196","Stellaria_graminea","",374350720,374351377,817992376,374350987,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1197","Stellaria_holostea","",451768455,374351354,379036008,374350947,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1198","Stellaria_media","",0,0,310549,374350950,14718231,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1199","Stellaria_nemorum","",62870729,260080479,379036876,62870796,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1200","Stipa_capillata","",358423334,358423378,0,358423482,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1201","Stipa_eriocaulis","",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1202","Stipa_pennata","",323280691,323280531,0,133917497,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1203","Streptopus_amplexifolius","",0,22797646,20809150,399572077,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1204","Succisa_pratensis","",594615199,34485882,379033963,379041916,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1205","Swertia_perennis","",0,633257944,0,4456842,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1206","Symphyotrichum_novi-belgii","",209165157,390431505,733452018,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1207","Symphytum_officinale","",0,376373231,379037182,379042138,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1208","Symphytum_tuberosum","",601105945,601106034,544196857,601101289,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1209","Tanacetum_corymbosum","",11558509,667668303,667668126,667667952,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1210","Taraxacum_alpinum","",0,0,557836280,54021440,0,0,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,1,1,1
"1211","Taraxacum_dissectum","",0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"1212","Taraxacum_erythrospermum","",672942289,528898166,0,54021438,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1213","Taraxacum_fulvum","",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1214","Taraxacum_lapponicum","North Eurasia",0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"1215","Taraxacum_montanum","Persia, Asia",0,0,0,0,0,1,1,1,1,1,0,0,1,0,1,0,0,0,0,1,0,1,0,1
"1216","Taraxacum_officinale","",910278951,19032329,424949786,242800835,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"1217","Taraxacum_rubicundum","",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1218","Taraxacum_sellandii","",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1219","Taxus_baccata","",0,151301950,21360797,403239873,8517665,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1220","Telephium_imperati","",374350782,374351432,323461161,323461126,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1221","Teucrium_chamaedrys","",395484407,395863784,3355853,607345168,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1222","Teucrium_montanum","",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1223","Teucrium_scordium","",395484462,395863840,379036022,379040048,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1224","Teucrium_scorodonia","",395484454,395863841,3355859,379042242,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1225","Thalictrum_aquilegiifolium","",440546857,440553296,817992400,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1226","Thalictrum_foetidum","",507144485,440553319,440356813,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1227","Thalictrum_minus","",440546896,429888449,440356839,379040862,158602292,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1228","Thalictrum_simplex","",440546928,440553360,241992474,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1229","Thesium_alpinum","",289064383,294459088,557836366,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1230","Thesium_humifusum","",289064386,294459093,379034127,379039910,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1231","Thesium_linophyllon","",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1232","Thlaspi_arvense","",646281389,27461496,817992404,12002394,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1233","Thymus_oenipontanus","",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1234","Thymus_praecox","",0,0,817992406,507104859,0,1,1,1,1,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0
"1235","Thymus_pulegioides","",385720804,295000093,379034579,295000391,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1236","Thymus_serpyllum","",294999918,295000096,733452269,58045303,0,0,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1
"1237","Thymus_striatus","Eurasia",0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"1238","Tilia_cordata","",669132156,15991355,379036956,379038588,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1239","Tilia_platyphyllos","",669132157,15991356,379032268,379038584,4995857,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1240","Tofieldia_calyculata","",0,295389308,54144422,295389249,8452786,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1241","Tolpis_staticifolia","",0,0,0,54021532,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"1242","Torilis_japonica","",165911436,0,379034941,379040506,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1243","Tozzia_alpina","",273464301,166204004,3790438,6650074,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1244","Tragopogon_crocifolius","",658117928,167539385,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1245","Tragopogon_dubius","",567497889,125632303,424949788,315140891,6689366,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1246","Tragopogon_porrifolius","",125632145,125632318,295289,54021631,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1247","Tragopogon_pratensis","",567497931,376373232,41056442,379040050,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1248","Traunsteinera_globosa","",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1249","Trichophorum_alpinum","",59803267,59860231,296168294,675440433,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1250","Trichophorum_cespitosum","",132694292,121645926,379037482,675440435,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1251","Trifolium_alpestre","",85724137,83700757,667668072,667667886,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1252","Trifolium_alpinum","",85724138,83700758,0,0,0,0,1,1,1,0,0,0,1,0,1,1,0,0,0,1,0,0,1,0
"1253","Trifolium_angulatum","",85724254,378926946,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
"1254","Trifolium_arvense","",83588757,83700770,379032052,379038412,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1255","Trifolium_aureum","",85724168,83700796,818946395,379038416,0,0,1,1,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0
"1256","Trifolium_diffusum","",85724188,83700816,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1257","Trifolium_medium","",85724232,83700866,557836493,379038056,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1258","Trifolium_ochroleucon","",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1259","Trifolium_patens","",85724303,83700944,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1260","Trifolium_pratense","",164506969,376373233,41056443,379038790,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0
"1261","Trifolium_repens","",480812511,807268903,817992420,21930052,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"1262","Trifolium_rubens","",85724290,83700930,404244217,406034538,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1263","Trifolium_saxatile","",0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"1264","Trifolium_thalii","",85724319,83700964,557836499,21930062,0,0,1,1,1,0,0,0,1,0,1,0,0,0,1,1,0,1,1,1
"1265","Triglochin_palustris","",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1266","Trigonella_officinalis","",300089245,787750933,817992136,302585168,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1267","Trinia_glauca","",0,0,733452249,733451882,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1268","Trisetum_distichophyllum","",0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,1,0,1,1,1
"1269","Trisetum_flavescens","",4186156,376373234,41056444,607345188,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"1270","Trisetum_spicatum_subsp._ovatipaniculatum","",227346779,237626122,685847728,459931168,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"1271","Triticum_aestivum","",209962750,575501522,169666637,7670650,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1272","Triticum_turgidum_subsp._durum","",667638243,575501524,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1273","Trollius_europaeus","",318064758,318064748,379036946,46360481,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"1274","Tulipa_sylvestris","",386370558,379042447,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1275","Turritis_glabra","",677278058,109692730,313663858,12002340,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1276","Tussilago_farfara","",193084968,18920673,817992428,379041964,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1277","Typha_latifolia","",551699683,343424258,69216577,69217290,69214421,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1278","Ulmus_minor","",563477374,563477628,817992432,379041436,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1279","Urtica_dioica","",566079488,557163498,557163264,273415924,8452793,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"1280","Vaccinium_myrtillus","",319659312,260080546,543862421,18029423,0,0,1,1,1,0,0,0,1,0,1,1,0,0,0,1,0,0,1,1
"1281","Vaccinium_uliginosum","",319659315,111380164,543862433,21635913,20269445,0,1,1,1,0,0,0,1,0,1,1,1,0,1,1,0,0,1,1
"1282","Vaccinium_vitis-idaea","",319659316,111380165,543862425,18029441,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1283","Valeriana_dioica","",723008141,34398630,379035356,379040804,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1284","Valeriana_montana","",723008154,332077865,40068134,38231964,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"1285","Valeriana_officinalis","",723008157,332077868,379036066,379041952,8452795,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1286","Valeriana_saliunca","",0,332077871,0,34863556,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1287","Valeriana_tripteris","",723008173,723007871,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1288","Valeriana_tuberosa","",85810997,332077878,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1289","Valerianella_dentata","",723008176,723007874,379036940,379041954,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1290","Valerianella_locusta","",37655017,17980608,379036942,20530905,305671670,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1291","Veratrum_album","",100271355,16326375,1384119,347725603,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1292","Verbascum_chaixii","",0,0,404244229,406034540,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1293","Verbascum_lychnitis","",0,726966097,733452096,667667920,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1294","Verbascum_nigrum","",317016103,4566696,379037320,379042384,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1295","Verbascum_pulverulentum","",0,4566698,733452080,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1296","Verbascum_thapsus","",390633407,726966103,379037418,6650076,6689561,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1297","Verbena_officinalis","",260618082,156152237,817992442,379039720,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1298","Veronica_agrestis","",31295682,31295861,379037010,379037894,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1299","Veronica_allionii","",31295706,31295874,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"1300","Veronica_alpina","",31295707,61675932,557836325,0,0,0,1,1,1,1,1,1,0,1,1,0,1,0,1,1,1,1,1,1
"1301","Veronica_anagallis-aquatica","",742522427,604860117,14585736,379039308,6689559,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1302","Veronica_aphylla","",31324231,31295875,557836387,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"1303","Veronica_arvensis","",570339307,28625796,340512193,6650078,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1304","Veronica_austriaca","",14993984,604860132,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1305","Veronica_beccabunga","",742522463,604860121,379033602,379038736,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1306","Veronica_bellidioides","",14993994,31295871,0,0,0,0,1,1,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0
"1307","Veronica_chamaedrys","",56567546,56567532,379033663,242801121,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1308","Veronica_fruticans","",169144498,167888379,733451946,0,0,0,1,1,1,0,0,0,1,0,0,0,1,0,0,1,0,1,1,0
"1309","Veronica_fruticulosa","",14993988,604860158,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1310","Veronica_hederifolia","",0,31323731,379033268,379039314,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1311","Veronica_officinalis","",14993996,604860162,14585742,379038742,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1312","Veronica_persica","",14993985,604860146,340512203,335058813,335059300,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1313","Veronica_serpyllifolia","",14994001,28625816,379036902,340513379,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"1314","Veronica_spicata","",0,604860156,379034399,379038358,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1315","Veronica_triphyllos","",604860029,604860130,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1316","Veronica_urticifolia","",14993995,28625805,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1317","Veronica_verna","",31295687,28625795,733452171,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1318","Viburnum_lantana","",402122989,555685520,379033270,607345196,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1319","Viburnum_opulus","",33087009,28172966,371928296,379040686,8452798,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1320","Vicia_cracca","",59799637,59859800,41056446,379038566,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1321","Vicia_hirsuta","",440234565,440233798,379036832,21930104,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1322","Vicia_hybrida","",670607603,670607655,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1323","Vicia_onobrychioides","",440234579,440233822,440233687,440234048,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1324","Vicia_sativa","",670607631,670607662,399659509,21930110,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1325","Vicia_sepium","",607344460,312182299,557836503,379042188,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1326","Vicia_tenuifolia","",338815190,440233836,667668068,440234080,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1327","Vinca_minor","",0,336041934,37936923,335058845,335059338,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1328","Vincetoxicum_hirundinaria","",21684866,18077484,37936925,406034188,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1329","Viola_biflora","",221327250,330865415,557836479,115112301,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"1330","Viola_calcarata","",5230495,591290923,557836438,0,0,1,1,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1
"1331","Viola_canina","",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1332","Viola_hirta","",167460285,330865420,379037056,379041666,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1333","Viola_laricicola","",0,330865425,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1334","Viola_mirabilis","",86278322,255503914,0,255503929,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1335","Viola_odorata","",304556993,0,379034763,379040370,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1336","Viola_palustris","",0,330865437,340512235,379040286,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1337","Viola_pyrenaica","",335993660,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1338","Viola_reichenbachiana","",167460247,0,379036464,379040368,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1339","Viola_riviniana","",30313465,0,379037022,663498517,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1340","Viola_rupestris","",304556990,310693976,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"1341","Viola_suavis","",335993672,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1342","Viola_tricolor","",70728029,529417569,379034025,379040684,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1343","Viscum_album","",543200398,341858703,532257,379039908,8452800,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1344","Woodsia_alpina","",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1345","Xeranthemum_inapertum","",60614861,60202461,500049898,17220898,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1346",NA,NA,29123747,0,399139793,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
