"","Row.names","Valid_LIB.C.150","Ecrins NP","Summits","Persistent","Under Ice","Plat de la Selle","Barre des Ecrins","La Meije","Sirac","Rouies","Olan","Pelvoux","Occidentale Ailefroide","Brevoort","Burlan","Rocher de la Selle","Choisy","Muraillette","Rateau","Lauvitel"
"916","Pisum_heterophyllum","Lathyrus_heterophyllus",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"917","Plantago_atrata","Plantago_atrata",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"918","Plantago_holosteum","Plantago_holosteum",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"919","Plantago_lanceolata","Plantago_lanceolata",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"920","Plantago_major","Plantago_major",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"921","Plantago_maritima","Plantago_maritima",1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"922","Plantago_media","Plantago_media",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"923","Plantago_neumannii","",1,1,1,0,1,0,0,1,0,1,0,0,0,0,1,0,1,0,1
"924","Plantago_sempervirens","Plantago_sempervirens",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"925","Platanthera_chlorantha","Platanthera_chlorantha",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"926","Pleisolirion_liliastrum","Paradisea_liliastrum",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"927","Pleurospermum_austriacum","Pleurospermum_austriacum",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"928","Poa_alpina","Poa_bulbosa",1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,0,1,1,1
"929","Poa_annua","Poa_annua",1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"930","Poa_badensis","Poa_badensis",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"931","Poa_bulbosa","Poa_bulbosa",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"932","Poa_cenisia","Poa_cenisia",1,1,1,1,1,0,1,0,0,0,0,0,0,0,1,0,0,1,1
"933","Poa_chaixii","Poa_chaixii",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"934","Poa_glauca","Poa_nemoralis_var._glauca",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"935","Poa_laxa","Poa_laxa",1,1,1,1,1,1,1,0,1,1,0,0,1,0,1,1,0,1,1
"936","Poa_nemoralis","Poa_nemoralis",1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"937","Poa_perconcinna","Poa_perconcinna",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"938","Poa_pratensis","Poa_pratensis",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"939","Poa_supina","Poa_supina",1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
"940","Poa_trivialis","Poa_trivialis",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"941","Polichia_galeobdolon","Lamium_galeobdolon",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"942","Polycnemum_majus","Polycnemum_majus",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"943","Polygala_alpestris","Polygala_alpestris",1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"944","Polygala_alpina","Polygala_alpina",1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"945","Polygala_amarella","Polygala_amarella",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"946","Polygala_calcarea","Polygala_calcarea",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"947","Polygala_chamaebuxus","Polygala_chamaebuxus",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"948","Polygala_comosa","Polygala_comosa",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"949","Polygala_vulgaris","Polygala_vulgaris",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"950","Polygonatum_odoratum","Polygonatum_odoratum",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"951","Polygonatum_verticillatum","Polygonatum_verticillatum",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"952","Polygonum_alpinum","Aconogonum_alpinum",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"953","Polygonum_aviculare","Polygonum_aviculare",1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"954","Polygonum_viviparum","Bistorta_vivipara",1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
"955","Polypodium_interjectum","Polypodium_interjectum",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"956","Polypodium_vulgare","Polypodium_vulgare",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"957","Polystichum_aculeatum","Polystichum_setiferum",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"958","Polystichum_lonchitis","Polystichum_lonchitis",1,1,1,1,0,0,0,1,1,0,0,0,0,0,1,0,0,1,1
"959","Populus_alba","Populus_alba",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"960","Populus_nigra","Populus_nigra",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"961","Populus_tremula","Populus_tremula",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"962","Porrum_sphaerocephaluon","",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"963","Potamogeton_alpinus","Potamogeton_alpinus",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"964","Potentilla_argentea","Potentilla_argentea",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"965","Potentilla_aurea","Potentilla_aurea",1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"966","Potentilla_caulescens","Potentilla_caulescens",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"967","Potentilla_chrysantha","Potentilla_thuringiaca",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"968","Potentilla_cinerea","Potentilla_cinerea",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"969","Potentilla_crantzii","Potentilla_crantzii",1,1,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1
"970","Potentilla_erecta","Potentilla_erecta",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"971","Potentilla_frigida","Potentilla_frigida",1,1,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1
"972","Potentilla_grandiflora","Potentilla_grandiflora",1,1,1,1,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0
"973","Potentilla_hirta","Potentilla_hirta",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"974","Potentilla_inclinata","Potentilla_inclinata",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"975","Potentilla_neumanniana","Potentilla_verna",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"976","Potentilla_nivalis","Potentilla_nivalis",1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"977","Potentilla_reptans","Potentilla_reptans",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"978","Potentilla_rupestris","Drymocallis_rupestris",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"979","Prenanthes_purpurea","Prenanthes_purpurea",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"980","Primula_elatior","Primula_elatior",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"981","Primula_farinosa","Primula_farinosa_subsp._alpigena",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"982","Primula_hirsuta","Primula_hirsuta",1,1,1,1,0,0,0,1,0,1,0,1,0,0,1,0,0,1,1
"983","Primula_latifolia","Primula_latifolia",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"984","Primula_pedemontana","Primula_pedemontana",1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"985","Primula_veris","Primula_veris",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"986","Primula_vulgaris","Primula_vulgaris",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"987","Prunella_grandiflora","Prunella_grandiflora",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"988","Prunella_laciniata","Prunella_laciniata",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"989","Prunella_vulgaris","Prunella_vulgaris",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"990","Prunus_domestica","Prunus_domestica",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"991","Prunus_mahaleb","Prunus_mahaleb",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"992","Prunus_spinosa","Prunus_spinosa",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"993","Pseudorchis_albida","Pseudorchis_albida",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"994","Pseudoturritis_turrita","Pseudoturritis_turrita",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"995","Ptarmica_macrophylla","Achillea_macrophylla",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"996","Ptarmica_nana","Achillea_nana",1,1,1,1,0,1,0,1,1,1,0,1,0,1,1,0,1,1,1
"997","Pteridium_aquilinum","Pteridium_aquilinum",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"998","Pteroselinum_austriacum","Pteroselinum_austriacum",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"999","Ptychotis_saxifraga","Ptychotis_saxifraga",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1000","Pulmonaria_angustifolia","Pulmonaria_angustifolia",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1001","Pulmonaria_longifolia","Pulmonaria_longifolia",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1002","Pulmonaria_montana","Pulmonaria_montana",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1003","Pulmonaria_saccharata","Pulmonaria_saccharata",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1004","Pulsatilla_alpina","Anemone_alpina",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1005","Pulsatilla_halleri","Anemone_halleri",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1006","Pulsatilla_montana","Anemone_montana",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1007","Pulsatilla_vernalis","Anemone_vernalis",1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"1008","Pyrola_chlorantha","Pyrola_chlorantha",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1009","Pyrola_media","Pyrola_media",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1010","Pyrola_minor","Pyrola_minor",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1011","Pyrola_rotundifolia","Pyrola_rotundifolia",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1012","Pyrus_pyraster","Pyrus_communis_subsp._pyraster",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1013","Pythius_dulcis","",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1014","Quercus_petraea","Quercus_petraea",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1015","Quercus_pubescens","Quercus_pyrenaica",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1016","Quercus_robur","Quercus_robur",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1017","Ranunculus_aconitifolius","Ranunculus_aconitifolius",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1018","Ranunculus_acris","Ranunculus_acris",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1019","Ranunculus_aduncus","Ranunculus_aduncus",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1020","Ranunculus_arvensis","Ranunculus_arvensis",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1021","Ranunculus_auricomus","Ranunculus_auricomus",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1022","Ranunculus_bulbosus","Ranunculus_bulbosus",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1023","Ranunculus_glacialis","Ranunculus_glacialis",1,1,1,1,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1
"1024","Ranunculus_gramineus","Ranunculus_gramineus",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1025","Ranunculus_grenierianus","Ranunculus_grenierianus",1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"1026","Ranunculus_kuepferi","Ranunculus_kuepferi",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1027","Ranunculus_lanuginosus","Ranunculus_acris_subsp._friesianus",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1028","Ranunculus_montanus","Ranunculus_montanus",1,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
"1029","Ranunculus_parnassifolius","Ranunculus_parnassifolius",1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"1030","Ranunculus_platanifolius","Ranunculus_platanifolius",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1031","Ranunculus_polyanthemos","Ranunculus_polyanthemos",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1032","Ranunculus_pyrenaeus","Ranunculus_gouanii",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1033","Ranunculus_repens","Ranunculus_repens",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1034","Ranunculus_seguieri","Ranunculus_seguieri",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1035","Ranunculus_trichophyllus","Ranunculus_trichophyllus",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1036","Ranunculus_tuberosus","Ranunculus_tuberosus",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1037","Rapunculus_hemisphaericus","Phyteuma_hemisphaericum",1,1,1,1,1,1,0,1,1,1,0,1,0,1,1,0,0,1,1
"1038","Rapunculus_orbicularis","Phyteuma_orbiculare_subsp._orbiculare",1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"1039","Rapunculus_spicatus","Phyteuma_spicatum",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1040","Reseda_lutea","Reseda_lutea",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1041","Reseda_phyteuma","Reseda_phyteuma",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1042","Rhamnus_alpina","Rhamnus_alpina",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1043","Rhamnus_cathartica","Rhamnus_cathartica",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1044","Rhamnus_pumila","Rhamnus_pumila",1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"1045","Rhamnus_saxatilis","Rhamnus_saxatilis",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1046","Rhinanthus_alectorolophus","Rhinanthus_alectorolophus",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1047","Rhinanthus_glacialis","Rhinanthus_glacialis",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1048","Rhinanthus_minor","Rhinanthus_minor",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1049","Rhododendron_ferrugineum","Rhododendron_ferrugineum",1,1,1,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0
"1050","Rhynchopera_paniculata","",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1051","Ribes_alpinum","Ribes_alpinum",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1052","Ribes_carpaticum","Ribes_petraeum",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1053","Ribes_uva_crispa","Ribes_uva-crispa",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1054","Rorippa_amphibia","Rorippa_amphibia",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1055","Rorippa_islandica","Rorippa_palustris",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1056","Rorippa_sylvestris","Rorippa_sylvestris",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1057","Rosa_agrestis","Rosa_agrestis",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1058","Rosa_caesia","Rosa_caesia",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1059","Rosa_canina","Rosa_canina",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1060","Rosa_dumalis","Rosa_caesia",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1061","Rosa_elliptica","Rosa_elliptica",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1062","Rosa_ferruginea","Rosa_ferruginea",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1063","Rosa_micrantha","Rosa_micrantha",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1064","Rosa_montana","Rosa_montana",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1065","Rosa_pendulina","Rosa_pendulina",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1066","Rosa_rubiginosa","Rosa_rubiginosa",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1067","Rosa_spinosissima","Rosa_spinosissima",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1068","Rosa_villosa","Rosa_mollis",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1069","Rubus_caesius","Rubus_caesius",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1070","Rubus_fruticosus","Rubus_fruticosus",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1071","Rubus_gremlii","Rubus_gremlii",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1072","Rubus_idaeus","Rubus_idaeus",1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"1073","Rubus_pruinosus","Rubus_pruinosus",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1074","Rubus_saxatilis","Rubus_saxatilis",1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"1075","Rubus_tomentosus","Rubus_canescens",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1076","Rubus_ulmifolius","Rubus_ulmifolius",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1077","Rumex_acetosa","Rumex_acetosa",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1078","Rumex_acetosella","Rumex_acetosella",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1079","Rumex_alpestris","Rumex_arifolius",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1080","Rumex_alpinus","Rumex_alpinus",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1081","Rumex_crispus","Rumex_crispus",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1082","Rumex_obtusifolius","Rumex_obtusifolius",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1083","Rumex_scutatus","Rumex_scutatus",1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
"1084","Ruyschiana_austriaca","",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1085","Sagina_glabra","Sagina_glabra",1,1,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1
"1086","Sagina_procumbens","Sagina_procumbens",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1087","Sagina_saginoides","Sagina_saginoides",1,1,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
"1088","Salix_alba","Salix_alba",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1089","Salix_appendiculata","Salix_appendiculata",1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"1090","Salix_aurita","Salix_aurita",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1091","Salix_breviserrata","Salix_breviserrata",1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
"1092","Salix_caprea","Salix_caprea",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1093","Salix_cinerea","Salix_cinerea",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1094","Salix_daphnoides","Salix_daphnoides",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1095","Salix_eleagnos","Salix_eleagnos",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1096","Salix_foetida","Salix_foetida",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1097","Salix_glaucosericea","Salix_glaucosericea",1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"1098","Salix_hastata","Salix_hastata",1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
"1099","Salix_herbacea","Salix_herbacea",1,1,1,1,1,1,0,1,1,1,0,1,0,0,1,0,1,1,1
"1100","Salix_laggeri","Salix_laggeri",1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"1101","Salix_myrsinifolia","Salix_myrsinifolia",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1102","Salix_pentandra","Salix_pentandra",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1103","Salix_purpurea","Salix_purpurea",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1104","Salix_repens","Salix_repens",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1105","Salix_reticulata","Salix_reticulata",1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
"1106","Salix_retusa","Salix_retusa",1,1,1,1,0,0,0,0,0,0,0,1,0,1,1,0,1,1,1
"1107","Salix_serpyllifolia","Salix_serpyllifolia",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1108","Salix_triandra","Salix_triandra",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1109","Salvia_nubicola","Salvia_glutinosa",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1110","Salvia_pratensis","Salvia_pratensis",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1111","Sambucus_ebulus","Sambucus_ebulus",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1112","Sambucus_nigra","Sambucus_nigra",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1113","Sambucus_racemosa","Sambucus_racemosa",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1114","Sanguisorba_minor","Poterium_sanguisorba",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1115","Sanguisorba_officinalis","Sanguisorba_officinalis",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1116","Sanicula_europaea","Sanicula_europaea",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1117","Saponaria_ocymoides","Saponaria_ocymoides",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1118","Saponaria_officinalis","Saponaria_officinalis",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1119","Satureja_montana","Satureja_montana",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1120","Satyrium_bifolium","Platanthera_bifolia",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1121","Saussurea_alpina","Saussurea_alpina",1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"1122","Saussurea_discolor","Saussurea_discolor",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1123","Saxifraga_aizoides","Saxifraga_aizoides",1,1,1,1,0,0,1,1,1,0,0,1,0,1,1,0,0,1,1
"1124","Saxifraga_androsacea","Saxifraga_androsacea",1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
"1125","Saxifraga_aspera","Saxifraga_aspera",1,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
"1126","Saxifraga_biflora","Saxifraga_biflora",1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"1127","Saxifraga_bryoides","Saxifraga_bryoides",1,1,1,1,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1
"1128","Saxifraga_cuneifolia","Saxifraga_cuneata",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1129","Saxifraga_exarata","Saxifraga_exarata",1,1,1,1,1,0,1,0,1,1,0,1,0,0,1,1,0,1,1
"1130","Saxifraga_granulata","Saxifraga_granulata",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1131","Saxifraga_moschata","Saxifraga_moschata",1,1,0,0,0,1,1,1,0,1,0,0,1,0,1,1,0,1,0
"1132","Saxifraga_oppositifolia","Saxifraga_oppositifolia",1,1,1,1,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1
"1133","Saxifraga_paniculata","Saxifraga_fragilis",1,1,1,1,0,1,1,1,1,1,0,0,0,1,1,0,1,1,1
"1134","Saxifraga_retusa","Saxifraga_retusa",1,1,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0
"1135","Saxifraga_rotundifolia","Saxifraga_rotundifolia",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
